epoch,train_loss,val_auc,val_prc,val_acc,lr
1,0.25457410738477865,0.7306128133704736,0.25409494921147435,0.9348958333333334,0.0005573770491803278
2,0.2211585033654682,0.7528412256267408,0.33724256348115667,0.9401041666666666,0.0009979798666177075
3,0.20456488227577713,0.7844568245125347,0.3695853203969818,0.9388020833333334,0.0009185752805548271
4,0.19021455740662124,0.8061838440111421,0.42967485404628053,0.9401041666666666,0.000845488545681857
5,0.18239988513836047,0.8142618384401114,0.41255348162911076,0.9427083333333334,0.0007782169801558843
6,0.17046775093408134,0.7850139275766017,0.3556678220111666,0.9427083333333334,0.0007162978981749909
7,0.17048034738234388,0.8196378830083566,0.42322562605879266,0.9388020833333334,0.0006593054276805092
8,0.1610571656951575,0.7985515320334262,0.3986451826967866,0.94140625,0.0006068475812598103
9,0.16114865549332727,0.8096378830083566,0.4307160292311071,0.94140625,0.000558563560103646
10,0.15487844139579834,0.8101392757660166,0.41392199596893564,0.94140625,0.000514121272474983
11,0.1516185090309236,0.8145961002785516,0.41747858130673726,0.9440104166666666,0.00047321504962165604
12,0.1448615830603654,0.8129805013927577,0.4315481388219619,0.94140625,0.00043556354342315785
13,0.144887301404544,0.8018941504178272,0.3921540616604197,0.94140625,0.00040090779131183197
14,0.14318990231892928,0.8041782729805014,0.38505569052691435,0.94140625,0.00036900943515922815
15,0.13620857567321965,0.8072701949860723,0.4075431004001365,0.9401041666666666,0.00033964908187733166
16,0.13684763332329145,0.8152924791086351,0.3981357966543138,0.9401041666666666,0.00031262479445907845
17,0.12888711955913199,0.814150417827298,0.3985491424750908,0.94140625,0.0002877507030797126
18,0.13386251429111007,0.8171866295264623,0.3823396057734114,0.9388020833333334,0.0002648557267063065
19,0.13264902608423698,0.8142896935933148,0.40663289024897964,0.94140625,0.00024378239642282705
20,0.12575318450789627,0.8095821727019498,0.41801707804424704,0.9401041666666666,0.0002243857723777181
21,0.12326369810152829,0.8206963788300836,0.42017400065700966,0.94140625,0.0002065324469048931
22,0.11966388792223562,0.8134540389972144,0.3844029583153639,0.9388020833333334,0.00019009962696172383
23,0.11605463170908331,0.8128133704735376,0.3996184453754934,0.9388020833333334,0.00017497428957314305
24,0.12041626557162623,0.8228969359331476,0.4249430338405493,0.9440104166666666,0.000161052404473106
25,0.12127299496252847,0.8105571030640668,0.3885574280668026,0.9401041666666666,0.00014823821859683188
26,0.1174569838203308,0.8123955431754875,0.4006978612850961,0.94140625,0.0001364435975026478
27,0.11392691118142954,0.8145125348189415,0.40702234143670013,0.9401041666666666,0.00012558741919381397
28,0.11542739832728374,0.8171309192200557,0.39964557856371963,0.94140625,0.00011559501617110823
29,0.11409612446720523,0.8095543175487466,0.38171627852224677,0.9427083333333334,0.00010639766187867449
30,0.1133180012154143,0.8180222841225626,0.39702757344255984,0.9440104166666666,0.0001
